,depth_6_train,depth_6_val,depth_8_train,depth_8_val,depth_10_train,depth_10_val
67,0.3256316397539238,0.3665654649670312,0.3220926575951069,0.3743260871358015,0.31919548968227585,0.3793125922023158
68,0.325560278371631,0.3666681400582598,0.3220272596027858,0.3743140788669677,0.31916660379089934,0.37929374724934783
69,0.3254515243883235,0.3670433278675831,0.3219793963066861,0.3743783360515173,0.31911596261112857,0.3794303110476622
70,0.3253669738941669,0.3673361301236487,0.3219186084767078,0.3744497919445106,0.3190856833124903,0.37946047927329324
71,0.3253144081301368,0.3670944120651187,0.3218621496851403,0.3744691104119009,0.3190325689257963,0.37895550585022597
72,0.3252105638131586,0.3674698156425336,0.3217948680088069,0.3744607695068894,0.3189928525675931,0.3789806786093633
73,0.3251454141886474,0.3674555517893578,0.3217680287060427,0.3744589085726379,0.318956710849267,0.37893566786176264
74,0.3251112668398887,0.3674532358267877,0.3217338819895942,0.3744262300977718,0.3188947800624232,0.37890497435854154
75,0.3250319578146515,0.3674736018731137,0.3217055877615043,0.3744209937140895,0.31885566028607404,0.379058535932109
76,0.3249850895893966,0.3674524442624437,0.3216307419047335,0.374423799855926,0.31881794837456046,0.379089033935608
77,0.324960597066154,0.3673200000478218,0.3215780307366747,0.3743965748263484,0.3187864057487513,0.37909371957269206
78,0.3249140561395151,0.3672661969719438,0.3215320320115628,0.3745779021897297,0.3187615767676683,0.3790743368245892
79,0.3248800996020466,0.3673250972740035,0.3214950880380102,0.3746479640482634,0.31872835372391206,0.37909177479770334
80,0.3248634142844214,0.3672805118920819,0.3214487303128481,0.3746381511130626,0.31870675929751296,0.3789236530482993
81,0.3248132095919019,0.3672970192602592,0.3214052726291146,0.3743303327884381,0.3186788001104084,0.37898738190272857
82,0.3247785572842309,0.3672892451774266,0.3213572214745461,0.3741975157913368,0.3186515070607079,0.3789492479124028
83,0.3246995414986266,0.3672382309983217,0.3213165813002887,0.3741799597290988,0.31861785070503373,0.37901582974735304
84,0.3246707793289649,0.3672640824187106,0.321244360550064,0.3741237799535668,0.3185906376206796,0.37903734681314116
85,0.3246266265264308,0.3676600613159582,0.3212116135781855,0.3742329496313053,0.31856983594500893,0.3791804365290238
86,0.3245725356113129,0.3676211443987601,0.3211659988324763,0.3742801022997736,0.3185396175296256,0.3794702963240853
87,0.3245194555353998,0.3675972246986826,0.3211072363773943,0.3744582633423288,0.3185175405462009,0.3796165061504325
88,0.3244839839880157,0.3678441656796073,0.3210814562990018,0.3746775584101101,0.31848870943576085,0.37960244236455565
89,0.3244067654037552,0.3676289291172762,0.3210256999716791,0.3745631828990155,0.31846466741215207,0.379848951753219
90,0.3243668460686991,0.3677582130826272,0.3209818706341041,0.3745612997784133,0.3184265112142738,0.37968807578325287
91,0.3243458561454615,0.3677163837113689,0.3209290140338019,0.3745496956574419,0.31837914248554805,0.37970732359597226
92,0.3243051771569917,0.3677312881218361,0.3208929138043079,0.3741814298091445,0.31835801476071307,0.37984756834268946
93,0.3242521889132072,0.3678583332685313,0.3208457288216996,0.3739321673712187,0.31832919992224107,0.3801112375779958
94,0.3242353976839853,0.3678899994043344,0.3208112053371009,0.3738659887356868,0.31829899267465855,0.3802007582638577
95,0.3241998284822326,0.368133643401692,0.3207819392391895,0.3740370096067794,0.3182768559268214,0.3803341785950997
96,0.3241553570899879,0.3684646525281342,0.3207648183635984,0.3740497842869151,0.3182550821701201,0.3803148119844776
97,0.3241441579843311,0.3684635782030545,0.3207434228183788,0.3734406783376726,0.3182079829331259,0.38009404100238503
98,0.3240902320672125,0.3683906218183173,0.3207265833390111,0.3734450805802905,0.3181742645579347,0.3804541417262589
99,0.3240480837439503,0.3684129976226103,0.3207047811853787,0.3734575512763205,0.31814663455944864,0.38046674813936404
100,0.3239742185596505,0.3683201497625787,0.3206643354139494,0.3736609230909253,0.31810210293633895,0.3802484599465953
101,0.3239447439812785,0.3683612978840905,0.3206504634247577,0.3736374655703575,0.3180618773354224,0.3803466867217932
102,0.3239143453444207,0.3683367448397517,0.3206242045581531,0.373683752934746,0.31803900483436176,0.3804615512825977
103,0.3238762823532143,0.3684185430195676,0.320603646644058,0.3736323762180483,0.3180037281871181,0.3803897766969602
104,0.3238502834225814,0.368400998827331,0.320590806934301,0.3738144330033108,0.3179950996731011,0.380453222951785
105,0.3238126835604129,0.3683607384476263,0.3205742591968092,0.3737877696361327,0.31796347044826,0.38044749365525843
106,0.3238029951188702,0.3683414962239963,0.3205617168528468,0.3737878874092144,0.31791993811485436,0.38041170883661374
107,0.3237912241861178,0.3683693548857983,0.3205488211828615,0.3736142969210193,0.3178975452716892,0.3804280134895076
108,0.3237523303255307,0.3683740612375764,0.3205356272467032,0.3735744312858313,0.3178664967244353,0.3803207152775136
109,0.3237237355509247,0.3681353835884098,0.3205083099047139,0.373152921283469,0.3178394620563687,0.38030969795680225
110,0.3236825528514361,0.3681360312712317,0.3204625422489091,0.3731996808567908,0.31781471740704526,0.38030591343897574
111,0.3236588824489245,0.3680905649494688,0.32042840220598,0.3731928992337031,0.31779803417046987,0.3803194368970642
112,0.3236189905754348,0.368201707189938,0.320415089357109,0.3732208071085552,0.3177859603329075,0.3803164360762354
113,0.3236081805580378,0.3681902939484322,0.3203988657861665,0.3732040642496496,0.3177666815072107,0.38022952663040793
114,0.3235985017656577,0.3682179208985808,0.3203687221321573,0.373305378999962,0.3177555246001726,0.38022507667300287
115,0.3235684391398005,0.368411866321512,0.3203586314045141,0.3732956775139173,0.31773137684125907,0.380413710208584
116,0.3235438186035763,0.3684165336850837,0.3203337963027655,0.3731775890652517,0.31770966773373344,0.38040496678581737
117,0.3235362394152325,0.3683992058079215,0.3203137168633934,0.373194371385158,0.3176930999162985,0.3803291074774682
118,0.3235159223620656,0.3676456641855912,0.3203045353930204,0.3732635810337933,0.31768385234753904,0.3803381150472988
119,0.323475058372582,0.3677832688057907,0.3202894773434785,0.373249173685971,0.31765826475667086,0.3803481634512057
120,0.323464099685582,0.3676099287168461,0.3202847559679405,0.3732534741477926,0.3176373337056844,0.3803860202516319
121,0.3234356730470809,0.3677017893426538,0.3202692860939545,0.3732325327412319,0.3176254857151979,0.3803522336296296
122,0.3234042090759295,0.3676943616862456,0.3202622291743616,0.3734142400828843,0.3176121886339114,0.38034324210709186
123,0.3233789679379875,0.3676539205155965,0.3202364609234367,0.3735287683431907,0.3175970576666705,0.38052694610156296
124,0.3233640111823228,0.367640605742543,0.320222587735227,0.3734555232873503,0.3175882515833468,0.3805301186199955
125,0.323341574914221,0.3676041906855211,0.3202085824582974,0.3734448719402501,0.3175784884419618,0.3803972857746927
126,0.3233352578213416,0.3675982276495188,0.320165347770019,0.3734331474878813,0.3175685625369021,0.3803152252994474
127,0.32330266732565,0.3677632248641171,0.3201408648824465,0.3734189110873503,0.3175533117100531,0.3804046631020793
128,0.3232897645285625,0.3677285568607619,0.320128396445547,0.3734064290271312,0.3175460758446534,0.38041508879057134
129,0.3232794082141759,0.3678758471635709,0.32011387589528,0.3735564009532935,0.31753279893691816,0.3803684998023441
130,0.32326307470522,0.3678710108356425,0.320109187580484,0.3735389611247271,0.3175237554398268,0.3803471987637991
131,0.323244701035714,0.3678767810659729,0.3200932196507681,0.3734110813799284,0.3175168356873181,0.380286897172734
132,0.3231786016102794,0.3676303546230353,0.3200743102333168,0.3734001427308193,0.31749111954572085,0.3801831708261597
133,0.3231679014277328,0.3676313845429633,0.3200563292181504,0.3733948940372547,0.31747476690510856,0.38022347493062986
134,0.3231509760037017,0.3670661391258514,0.320038313962222,0.3737645572961835,0.31746721922707083,0.3800706915935089
135,0.3231383901950365,0.3670344775959485,0.3200277715632788,0.3736172266212076,0.31745120176450475,0.3800339965917435
136,0.3231251693734999,0.3670195849172813,0.3200230219537606,0.3736377021975613,0.3174318794278544,0.3800401560861577
137,0.3230923692669966,0.3670233009713474,0.3199961727974921,0.3736824072421434,0.31741877493976167,0.3802101243121107
138,0.3230857397114637,0.3671881644735132,0.3199917157210795,0.3737136089968739,0.31740761635354836,0.3802970827421846
139,0.323072996492435,0.3671824230125855,0.3199776116085852,0.3737219522822511,0.3173945499090262,0.380298454870852
140,0.3230478782335602,0.3671808054200549,0.3199700493319573,0.3739291495311283,0.31738271619448066,0.380301858046711
141,0.3230355944161945,0.3671695222100392,0.3199663829754515,0.3739517818743545,0.31737872395000244,0.38018968043393914
142,0.3230204282052325,0.3667067609464673,0.3199537205742341,0.373950186937357,0.3173737531731114,0.3801938580931302
143,0.3229763387513347,0.3667061068637794,0.3199455357199567,0.3739485598818132,0.3173507187718234,0.3800273271520722
144,0.3229512481701059,0.3666910524384338,0.3199160336781418,0.3739839774583606,0.31733534578480554,0.38001913176524266
145,0.32294025072568,0.3666842970848704,0.3198793267670886,0.3737008740233678,0.31732391176525354,0.38001534717038715
146,0.3229332920364306,0.3666626880605517,0.3198598988087097,0.3737091794998062,0.3173063167626435,0.3800225708203205
147,0.3229232661292248,0.3666321110431887,0.3198489463608316,0.3737008245834883,0.3172987468691577,0.3799726569557851
148,0.3229027754852599,0.366796889721372,0.319842516720788,0.3736830922004489,0.3172824365149608,0.3799815089912884
149,0.3228844583937432,0.3667865651278347,0.3198390319158558,0.3736789338979053,0.3172757058963328,0.3799076997133085
150,0.3228766996511143,0.3669688972429792,0.3198275331071623,0.3736742917936721,0.3172616823148557,0.3798482016388927
151,0.322862955919375,0.3669569052936912,0.3198110283591098,0.373379161965602,0.31725365907152586,0.37996241941772674
152,0.3228488934027965,0.3669594378738439,0.3197681565398338,0.3725662598575133,0.31724740683093405,0.37990868156278845
153,0.3228250942037282,0.3669624562578212,0.3197634173143798,0.372561080194148,0.31723539173697485,0.3798322739203049
154,0.3228075445936923,0.3669462891511498,0.3197568383533687,0.3729098996968771,0.3172251300571232,0.37981929708100254
155,0.322786407509709,0.3669340156350581,0.319747044339746,0.3729044899557204,0.31721403522654923,0.3797296792287944
156,0.3227730469019781,0.3669331762603863,0.3197307523398681,0.3728921929213699,0.3172012453523557,0.3797221609172223
157,0.3227636318483229,0.3667714645209199,0.3197172201470571,0.3728901546745066,0.31718660669907217,0.3797251658082075
158,0.3227454612904612,0.3667771494207371,0.3196887909238127,0.3725412574961509,0.31717559229042186,0.37958203983747624
159,0.3227363061224037,0.3667605591453686,0.3196853897203571,0.3723689956577075,0.3171611677591791,0.37956385965148604
160,0.3227136819440668,0.3667470165673061,0.3196702660163866,0.3725626037901851,0.3171511616262044,0.379475592435005
161,0.3227016821342345,0.3665479523137111,0.3196534131980847,0.3721845995464217,0.3171421298408931,0.3794747381689989
162,0.3226955209442981,0.3665482876470404,0.3196474533743403,0.372189684489896,0.31713284774150535,0.37936844653994867
163,0.3226864046386807,0.3667224478757714,0.3196388129303022,0.372415172469267,0.3171245672991554,0.37935888886505875
164,0.3226781638060806,0.3668345599429452,0.3196301152249888,0.3724213175039796,0.3171102330872171,0.3793659358920051
165,0.3226701235619392,0.3668524321538599,0.3196243026885079,0.3727754769961167,0.31710351742438225,0.37939010684342656
166,0.3226440873500605,0.3668413268930372,0.3195911456223937,0.3721466894448479,0.31709636679194086,0.37937840204831375
167,0.3226220355279773,0.3668349838458368,0.3195818629833347,0.3721363995554501,0.3170901440902462,0.37939095149354085
168,0.3226139838657523,0.3668091396976634,0.3195699996944481,0.3725053448582431,0.31708293477528027,0.37942062189681136
169,0.3225990019887178,0.3667652432236427,0.3195578065230667,0.3725046477734705,0.31706608641264955,0.3792982196562649
170,0.3225679004039578,0.3667523191358324,0.3195442034061939,0.3725043327550628,0.3170511221939518,0.3794778410587714
171,0.3225348456778433,0.3667441681568332,0.3195374082801442,0.3725010492826512,0.31703676409051146,0.37963902740472777
172,0.3225249387594353,0.3667257114323303,0.3195084386573396,0.3729719872689578,0.31703171927735235,0.37967194552937966
173,0.3225184362224149,0.3668237590997469,0.3194999201337308,0.3729706458904416,0.3170251609700247,0.37967157460499856
174,0.3224863611722295,0.366800297182098,0.3194738590920403,0.3732350806812561,0.3170146343959274,0.37982652454474053
175,0.3224646542268064,0.3667876810053582,0.319471110643593,0.3734667600327816,0.317010303748889,0.37978686394140815
176,0.3224543040880552,0.3666770664757776,0.3194562954579294,0.3733145853769143,0.31700496020931423,0.37970287968597993
177,0.3224483929512515,0.3666731809835915,0.319451655819248,0.3732875225384328,0.31699851036436255,0.3797025561770444
178,0.3224320167130184,0.3667022779983224,0.3194414056786772,0.3729851668239307,0.3169900110232456,0.37995579655576295
179,0.3224225351402449,0.3665804962930521,0.3194266295056166,0.373234560154669,0.3169841903291069,0.37995085762938346
180,0.3224195799091645,0.3665844243612866,0.3194123966576783,0.3733839705157882,0.31697448503114656,0.3801427020284577
181,0.3223962951104592,0.3665973255069576,0.319403197068796,0.3732803425595977,0.3169659340741337,0.3801459295127989
182,0.3223749484570183,0.3665827355621229,0.3193898756558753,0.3732434132289367,0.31695871318388336,0.3803053047219002
183,0.3223695171831812,0.3665833182439572,0.3193763024997054,0.3732339494553099,0.316954066639426,0.3803115489164208
184,0.322353741492809,0.3664941975672084,0.3193697962894568,0.3732349248019896,0.31694199032962644,0.3804215150456747
185,0.3223467738263512,0.3664890203455352,0.3193590975686995,0.37302147838311,0.3169336736018815,0.3806612005145711
186,0.3223073169075372,0.3663825346165119,0.3193523357001747,0.373177226739521,0.3169227491471434,0.38046141016965307
187,0.3222848744843064,0.3663027400597978,0.3193419132980559,0.3731758092098747,0.31691603029849885,0.3804646362521182
188,0.3222691766071723,0.3662969077028857,0.3193168053991969,0.3731388824044562,0.31691138995678125,0.38038344282972325
189,0.322248889481692,0.3662705806613499,0.3192978380268799,0.3731247013348795,0.31690387038514134,0.3805468462531029
190,0.3222328521550062,0.36630186076158,0.3192754118248486,0.3731223675469343,0.3168996647268157,0.38053371230947064
191,0.3222167347665773,0.3662998731262618,0.3192574483475543,0.3730989744096604,0.3168934778346695,0.3805873594619212
192,0.3222144784685105,0.3662922229683755,0.3192330280107704,0.3731366960043089,0.31689164731663666,0.3805625694517657
193,0.3221808637555332,0.3662801185037724,0.3192120242665782,0.3731327480556838,0.31688853993794014,0.38067719623454505
194,0.3221508421632381,0.3662807790576248,0.3191994391175973,0.3729151400013461,0.3168830775360878,0.3806773451457561
195,0.3221240232115301,0.3662870724629607,0.3191924821373208,0.3728879938061863,0.3168711873299704,0.3808396230650576
196,0.3221193738570974,0.3661841682343447,0.319184337924129,0.3731663476180866,0.3168491880983629,0.3809974850275493
197,0.3221021066113934,0.3661716720687918,0.3191668589800715,0.3731715571476818,0.31683365080425974,0.38073814166794634
198,0.3220845782001471,0.366167972574014,0.3191465100416548,0.3730088870026007,0.3168190248668015,0.3807444045190428
199,0.3220608455949154,0.3663774017504922,0.3191221654199005,0.3730125954293735,0.3168169113451716,0.3807140153957916
200,0.3220364913258771,0.3663553270643518,0.3191187809447377,0.373094547180866,0.3168118739221711,0.38071359613619754
201,0.3220152011514158,0.3663597183300242,0.3191047465741102,0.3728883454233209,0.3167907308736138,0.3806898420396119
202,0.322007005411591,0.366239419617863,0.3190989858104198,0.3728795340219389,0.31678390664422956,0.3806095729900534
203,0.3220045009701038,0.3662381236928436,0.3190892382553042,0.3728842883050694,0.31676334577237386,0.38056895761410026
204,0.3219941278367849,0.3662446793585944,0.3190872710562066,0.3730754128033197,0.31674920849647076,0.3804673311411517
205,0.3219791883834871,0.3663425438606402,0.3190819980741383,0.3730782374444618,0.3167369870169161,0.3804735284821072
206,0.3219760033410586,0.3662863936462455,0.3190696098502237,0.3730729638748505,0.3167229292994158,0.3804443656300175
207,0.3219716438321357,0.3661742645256648,0.3190554863368653,0.372813687269502,0.31671269386390766,0.3804551411963691
208,0.321964977651006,0.3661731783639553,0.3190454384938843,0.3729574737149946,0.3167064481987012,0.3804599370702667
209,0.3219578612158235,0.366311191609874,0.3190236521688444,0.3726592618024723,0.3167005732515351,0.3804597508285999
210,0.3219412099836075,0.366297480396533,0.3190118516481462,0.3726526924736434,0.3166955632319203,0.380411284894312
211,0.3219295309216762,0.3662951435338762,0.3190045340705666,0.372933561751484,0.31667873369423727,0.38040233823946823
212,0.3219214952285836,0.3664691323522628,0.3190019860931558,0.3729320686800808,0.31667557213748065,0.380404584432084
213,0.3219067628164811,0.3664569026855133,0.3189880071478884,0.3732604035179177,0.31666916187830985,0.380387928830026
214,0.3218870928637035,0.3661812759237602,0.3189776825052688,0.3732576368474853,0.3166550960561625,0.3801186787854709
215,0.3218639232685256,0.3661122526813622,0.3189648803929068,0.3735070755001641,0.3166518579099971,0.38010771507198116
216,0.3218572859282062,0.3662360576235215,0.3189589059605802,0.3735900916951084,0.3166462583220062,0.3801078187158596
217,0.3218550384172852,0.3662420464714274,0.3189553810454509,0.3740323301626048,0.3166353724253117,0.3801077837821475
218,0.3218458899921236,0.3662464608093284,0.318940608281525,0.3738098998261765,0.31661786872790176,0.3801178968658606
219,0.3218413583397422,0.3661047518540931,0.3189366078569574,0.3739160928530831,0.316606053335875,0.3800934854946029
220,0.3218273030226068,0.3660799995996761,0.3189316807046589,0.3739255656246836,0.3165928074992048,0.37924580823721793
221,0.3218060959342314,0.3660784979787844,0.3189228820542176,0.3739033111388862,0.31658518515956036,0.3790428116750479
222,0.321798610048457,0.3660785389928078,0.3189185461329265,0.3741180559075925,0.31656904110335454,0.3790361311384947
223,0.3217828761725083,0.3660885651005769,0.318915483246759,0.3744335389829574,0.3165650681152016,0.37895007591349833
224,0.3217677920064661,0.366081578534105,0.318894885692839,0.3744117122229736,0.31655559672600925,0.3789580687219091
225,0.3217444421332108,0.3660848782245164,0.3188721233124494,0.374421941725035,0.3165495063373221,0.37895582972678615
226,0.3217298406682924,0.3663673480211427,0.3188644010312655,0.3744158722447929,0.3165414844521477,0.37895307454540217
227,0.3217210839851762,0.3663672263345921,0.3188579108375459,0.3748013105450698,0.31653253615204147,0.37895057395785686
228,0.32170721574891,0.3663482915271524,0.3188525747416927,0.3747962056196573,0.3165204480934095,0.3796061301953875
229,0.3217030756424573,0.3664921043994769,0.3188313515430764,0.3748002463422533,0.31651227220675027,0.3796097718591258
230,0.3216990989813522,0.3663790995510024,0.3188224906273114,0.3747939961702063,0.3165044504810871,0.37960976154961373
231,0.3216825681823366,0.3661510976032746,0.3188133413930702,0.3746245007849291,0.3164965561462466,0.379605283577575
232,0.3216809413117504,0.3661500877896819,0.3188007424737139,0.3745726580119017,0.3164943857728474,0.3795998781389738
233,0.3216772986203876,0.3660982442457806,0.3187898912327158,0.3746264725151486,0.31648565794799416,0.37960555216550607
234,0.3216682706667342,0.3662659793312849,0.3187704974526235,0.3746196635256218,0.3164813793197769,0.37967136166340365
235,0.3216619876880742,0.366100700769311,0.3187615366866007,0.3747123876194351,0.316477580051574,0.3796654236621918
236,0.3216497139177083,0.3661202501255,0.3187430179171256,0.3747214876909692,0.31647076180869554,0.3796969882715904
237,0.3216405771768388,0.3660963090535166,0.3187275690988166,0.3746975920989264,0.31646782507737337,0.3796966605946709
238,0.3216293285902886,0.3660915756474132,0.3187045993904368,0.3746623797029063,0.3164635750397797,0.3796639903920611
239,0.3216174340525393,0.3660821854949259,0.3186922763212383,0.3746476054778834,0.31644803647451736,0.37964324521045806
240,0.3215981450021653,0.3660667613026778,0.3186855217871089,0.3747186687325012,0.31644264198369115,0.37971611519819287
241,0.3215820268301519,0.3659417178389716,0.3186768481953244,0.3746930488619175,0.3164341861893528,0.37964753909445437
242,0.3215796569988642,0.3659428931896011,0.3186603052440416,0.3747026059507559,0.31643140451979196,0.37977220701571585
243,0.3215786377740239,0.3659437110932314,0.3186417711826722,0.3747515282805679,0.3164235850509888,0.379808873042675
244,0.3215762741041651,0.3659437714857426,0.3186308155568506,0.3750535256125157,0.316413467513718,0.37957656810232504
245,0.3215726872969272,0.3659491650637702,0.3186178661370294,0.3750462624157139,0.31640794678459266,0.3795760457378151
246,0.3215699933634839,0.3659851087348522,0.318600018455301,0.3750288535735657,0.31640308807120177,0.3796377592280833
247,0.3215548697249337,0.3659711859184633,0.3185945254358747,0.3750268709173406,0.31639737058698053,0.379817060358359
248,0.3215405148812466,0.3659811459488734,0.3185915052326254,0.3754640544896829,0.31638639166975,0.3797810113975857
249,0.321526671185066,0.3660193833184,0.3185751122006788,0.3755119073990838,0.31638181203230126,0.3797810765518271
